0,1316.1,653.89,647.5,688.32,671.56,649.27,762.07,678.1,686.58,690.91,675.72,754.12,681.72,716.94,662.72,658.84,620.93,617.84,708.57,672.63,714.51,687.75,757.8,737.67,767.2,766.13,743.11,831.39,750.39,916.72,786.62,848.9,872.46,837.55,888.22,900.2,667.4,681.34,647.97,646.53,646.38,644.87,641.29,645.91,628.59,649.01,656.73,619.6,630.69,615.56,615.48,616.2,694.72,689.9,671.62,670.27,655.5,630.25,629.43,668.16,629.98,674.36,611.82,611.66,693.94,740.36,781.84,881.24,881.99,890.43,851.14,889.62,2.844,5.476,2.546,854.47,749.66,728.92,711.48,666.55,661.75,923.3,827.62,828.3,836.58,779.74,737.51,695.89,700.33,699.45,688.95,709.72
1316.1,0,1171.8,1233.8,1442.1,1260.5,1281.9,1283.8,1217.4,1213.3,1217.6,1197.5,1275.9,1203.5,1264.2,1184.5,1181.3,1139.1,1136.4,1191.7,1319.5,1199.3,1337.6,1200.1,1222.1,1236.5,1244.8,1200.3,1250.2,1252.5,1237.3,1288.7,1301.5,1203.4,1290.1,1333.3,1345.2,1206.7,1228.6,1286.4,1237.7,1209.8,1180.9,1161.6,1163.9,1153.6,1171.5,1179.1,1253.6,1219.7,1204.5,1204.5,1248.8,1216.5,1211.6,1193.4,1192,1177.2,1152,1156.1,1194.9,1150.7,1142.5,1130.3,1129.9,1153.7,1182.6,1200.7,1201.9,1202.5,1209.4,1182.1,1203.2,1245,1325.7,1252.4,1299.5,1302.5,1368.4,24.183,1316.4,1308.7,1368.3,1280.2,1280.9,1289.2,1281.8,1216.2,1180.4,1185.1,1182.6,1158.2,1343.7
653.89,1171.8,0,586.86,589.8,639.72,628.72,705.55,636.96,651.99,656.31,619.2,697.6,625.2,658.15,606.2,619.8,536.04,532.63,574.5,600.8,580.43,612.24,590.93,608.93,638.78,592.57,557.15,625.25,570.64,606.63,606.86,668.14,565.77,656.78,631.6,643.58,626.26,622.55,590.6,619.02,663.21,641.57,700.53,0.319,629.6,609.98,638.81,599.84,598.85,583.72,583.64,595.64,638.2,633.38,615.1,613.75,598.98,573.73,594.84,633.57,569.71,571.4,526.61,526.77,567.91,573.48,575.7,571.29,571.9,578.74,544.44,545.09,582.79,663.49,590.24,597.85,561.51,560.09,567.26,591.03,589.93,666.68,646.86,647.54,655.81,599.99,563.95,567.16,566.26,565.37,560.53,689.96
647.5,1233.8,586.86,0,643.79,593.59,559.95,650.19,681.9,586.43,590.76,563.84,642.24,569.84,725.98,550.84,552.25,483.61,480.84,521.94,690.55,529.06,696.08,552.57,555.39,579.73,559.98,518.5,590.23,556.86,572.83,593.08,662.95,552.09,650.88,656.01,667.99,671.2,690.38,706.26,705.37,637.22,647.56,607.83,578.88,533.3,542.42,545.46,527.28,552.88,537.75,537.51,526.87,582.84,578.02,559.74,558.39,543.62,518.37,529.28,568,516.49,492.36,474.81,474.33,499.09,535.12,540.68,537.57,538.11,543.54,530.76,534.43,576.4,657.1,583.85,622.26,571.06,596.07,629.19,674.88,679.68,691.09,640.95,642.35,650.63,586.21,531.35,513.61,514.88,512.82,501.48,617.41
688.32,1442.1,589.8,643.79,0,621.69,632.21,671.32,648.05,604.34,608.67,584.97,663.37,590.97,687.87,571.97,578.33,513.9,510.49,558.18,719.26,564.71,738.07,581.41,608.14,616.49,624.24,579.74,621.99,630.3,608.66,666.53,685.56,580.14,674.05,709.58,721.56,637.35,652.27,684.01,648.53,627.03,614.51,593.15,581.83,548.04,568.5,579.59,602.96,580.82,565.69,565.61,599.13,603.97,599.14,580.87,579.52,564.74,539.49,547.19,585.92,536.59,530.92,504.47,504.63,535.21,563.96,572.44,573.32,573.93,580.38,558.81,575.25,617.22,697.92,624.67,675.83,675.62,721,837.54,716.87,708.39,744.66,664.13,664.96,673.23,659.65,595.61,566.36,550.53,549.06,538.24,693.09
671.56,1260.5,639.72,593.59,621.69,0,33.784,13.144,621.62,764.98,769.31,9.932,13.28,10.628,655.82,11.472,664.83,688.31,684.9,675.47,618.61,676.69,632.62,699.2,652.7,758.4,643.37,609.45,714.68,621.6,689.26,657.83,709.07,583.99,697.88,675.72,687.69,610.92,620.22,593.98,592.76,601.97,602.82,619.07,631.74,690.02,655,618.77,28.492,8.966,7.756,2.243,28.492,7.756,8.142,9.604,9.712,10.894,12.914,707.83,746.56,736.39,748.95,678.87,679.03,730.08,681.75,665.13,654.14,654.54,658.33,562.66,564.55,600.46,681.16,607.91,641.97,619.05,624.64,655.96,611.42,607.74,710.79,687.96,688.47,696.74,650.95,614.74,610.92,662.51,666.35,680.15,42.912
649.27,1281.9,628.72,559.95,632.21,33.784,0,35.588,633.21,700.98,705.31,29.164,35.86,30.556,647.38,32.244,603.14,584.65,581.25,562.7,596.9,565.18,615.71,584,558.82,640.53,577.83,530.3,614.06,587.86,597.54,624.08,735.05,540.6,722.05,679.3,691.27,622.51,611.78,560.56,558.67,552.58,602.45,609.64,620.74,629.41,593.32,529.47,7.926,7.926,9.136,24.812,1.323,24.812,25.584,28.508,28.724,31.088,35.128,643.83,682.55,666.95,610.23,575.22,575.38,600.24,566.55,564.51,561.91,562.81,572.86,519.28,522.95,578.17,658.87,585.62,645.55,612.11,636.99,677.3,594.51,586.02,714.38,712.13,714.45,722.73,617.21,549.2,517.05,551,553.58,562.28,15.136
762.07,1283.8,705.55,650.19,671.32,13.144,35.588,0,680.29,863.41,867.74,3.782,5.456,4.13,707.53,4.552,769.3,812.81,809.4,801.74,674.66,802.95,688.92,806.83,780.07,883.4,725.09,704.31,807.94,684.29,772.23,720.52,732.28,689.41,720.9,732.09,744.06,669.59,671.93,650.15,656.61,693.66,664.03,682.95,697.58,786.76,759.48,737.09,30.296,9.868,8.658,8.658,30.296,2.694,2.887,3.618,3.672,4.263,5.273,806.26,844.99,837.54,882.63,803.37,803.53,859.32,789.38,758.4,746.02,737.5,739.51,668.09,670.58,690.97,771.67,698.42,698.34,670.59,667.35,679.24,667.72,663.79,767.16,710.97,711.68,719.95,713.64,696.46,738.29,788.78,792.61,805.15,44.716
678.1,1217.3,636.96,681.9,648.05,621.62,633.21,680.29,0,617.27,621.6,593.94,672.33,599.93,822.56,580.93,583.12,503.67,499.98,543.09,683.19,550.8,690.2,571.46,581.96,597.7,591.71,553.44,629.19,582.2,618.6,618.43,684.51,592.58,672.34,659.73,671.7,0.428,786.96,711.55,701.15,657.16,791.47,673.62,628.99,569.89,573.29,562.88,605.04,580.75,565.62,565.54,600.14,612.94,608.11,589.84,588.48,573.71,548.46,560.13,598.85,546.05,513.23,493.96,494.39,517.06,554.01,579.64,583.19,583.88,591.48,571.25,573.9,607,687.7,614.45,625.98,592.29,605.56,612.77,669,672.32,694.8,662.41,663.91,672.18,611.55,563.08,540.19,536.62,533.97,519.45,695.17
686.58,1213.3,651.99,586.43,604.34,764.98,700.98,863.41,617.27,0,1.647,777.06,855.46,783.06,644.25,764.06,714.25,703.94,700.53,715.94,608.29,718.33,621.17,718.87,700.89,794.07,646.65,624.37,723.57,605.86,695.92,642.09,683.37,613.64,670.11,662.29,674.27,606.57,608.65,586.32,598.25,637.75,605.5,629.39,644.02,749.53,704.42,673.19,669.97,724.11,708.99,708.91,667.91,796.06,791.24,772.96,771.61,756.84,731.59,2.286,0.737,725.43,773.77,694.51,694.67,750.46,701.42,674.02,662.41,661.19,663.2,592.32,594.19,615.49,696.19,622.94,628.54,594.02,595.15,608.71,599.97,597.41,697.37,660.19,662.77,671.05,635.21,618.03,659.11,704.16,706.81,715.82,760.09
