0,215.32,130.06,105.16,92.54,151.55,157.58,147.52,128.39,136.14,137.01,130.25,145.93,131.45,128.64,127.65,122.39,121.48,120.68,115.9,105.66,116.61,106.62,119.57,109,131.34,104.15,99.176,123.44,99.6,119.77,102.15,103.28,108.95,84.853,107.33,109.73,126.25,121.52,105.13,105.24,105.91,122.94,123.59,128.46,123.87,120.42,102.51,153.02,143.7,140.68,140.34,150.96,134.05,133.09,129.43,129.16,126.21,121.16,124.72,132.46,119.82,121.5,119.47,119.63,115.95,116.08,113.53,112.65,112.83,114.84,104.69,105.67,2.844,5.476,2.546,6.581,97.714,99.875,94.401,102.38,103.48,103.13,82.868,101.15,100.82,100.77,98.42,100.65,113.78,114.07,115.69,171.05
215.32,0,191.59,188.43,213.82,242.1,247.87,239.33,189.58,219.31,220.18,222.06,237.74,223.26,196.43,219.46,205.92,216.23,215.74,212.71,201.75,212.84,204.19,220.95,200.92,229.29,194.83,191.1,224.82,183.89,218.79,185.64,186.69,211.35,179.31,180.92,183.32,187.44,189.31,198.52,188.36,186.35,184.45,185.12,190,203.64,203.96,191.04,243.31,233.99,230.97,230.89,241.25,225.86,224.9,221.24,220.97,218.02,212.97,207.88,215.63,213.24,214.26,214.53,214.37,213.9,217.46,214.91,211.66,211.84,213.85,207.09,208.07,201.1,217.24,202.59,182.41,198.4,204.2,24.183,199.95,199.58,176.71,177.33,183.89,184.22,184.26,189.11,192.57,210,210.89,213.64,261.34
130.06,191.59,0,52.325,69.927,97.669,86.676,106.02,59.641,88.406,89.271,88.749,104.43,89.949,62.76,86.149,72.178,71.559,70.75,70.474,59.836,71.189,63.746,85.755,72.877,85.912,80.863,71.887,92.209,76.876,88.542,84.121,85.431,90.492,89.491,95.367,97.762,57.501,55.64,52.361,56.071,55.394,61.483,83.684,0.319,74.432,70.213,58.945,80.473,89.56,86.535,86.454,80.061,92.549,91.584,87.929,87.659,84.704,79.654,76.976,84.721,79.922,69.236,69.545,69.704,70.527,82.265,82.299,81.417,81.597,83.607,86.227,87.789,115.84,131.98,117.33,97.154,76.837,70.426,70.679,59.506,57.661,88.352,87.506,84.621,82.966,82.746,75.138,64.522,68.354,68.649,70.262,98.498
105.16,188.43,52.325,0,70.467,93.482,99.248,91.866,61.538,72.734,73.599,74.596,90.276,75.796,68.598,71.996,63.879,68.175,67.684,77.186,70.058,79.081,72.492,84.109,75.902,86.172,76.635,70.154,95.043,68.436,92.797,70.985,72.119,87.646,66.598,68.208,70.603,59.398,61.478,64.757,64.64,51.317,54.403,47.805,50.73,58.76,61.914,61.97,94.693,85.373,82.348,82.267,92.633,78.396,77.431,73.776,73.506,70.551,65.501,61.304,69.049,65.769,66.397,66.479,66.32,69.727,80.619,85.133,85.672,85.852,87.862,83.381,84.364,90.943,107.08,92.433,72.258,70.027,63.544,67.519,68.252,67.883,63.999,64.613,69.985,69.654,69.61,70.91,67.547,76.246,75.361,70.522,112.72
92.54,213.82,69.927,70.467,0,111.88,117.65,109.11,72.797,89.092,89.957,91.842,107.52,93.042,79.638,89.242,77.137,86.009,85.518,87.349,92.84,88.064,96.012,94.328,77.652,100.78,68.335,64.878,98.319,57.396,92.568,59.945,61.079,86.778,55.507,58.146,60.541,70.657,72.518,87.485,70.242,62.213,66.084,65.407,68.332,73.422,75.172,70.43,113.09,103.77,100.75,100.67,111.03,95.642,94.677,91.022,90.752,87.797,82.747,77.662,85.407,83.015,84.045,84.313,84.154,84.868,90.838,88.409,85.443,85.623,87.633,82.513,83.496,78.32,94.46,79.81,59.635,75.541,77.702,92.903,91.772,90.665,53.937,53.522,58.945,58.614,58.57,62.61,69.297,85.229,85.524,85.133,131.12
151.55,242.1,97.669,93.482,111.88,0,33.784,13.144,105.54,95.367,96.232,9.932,13.28,10.628,108.66,11.472,83.304,55.217,54.408,63.683,101.14,65.578,105.05,71.138,82.417,72.669,90.932,81.427,85.205,93.897,85.066,101.14,102.45,84.445,106.2,112,114.39,103.4,101.54,93.662,93.107,91.076,96.554,95.099,96.074,83.089,81.339,77.583,28.492,8.966,7.756,2.243,28.492,7.756,8.142,9.604,9.712,10.894,12.914,83.937,91.682,85.297,52.894,53.203,53.362,56.224,67.648,75.295,77.941,78.121,80.131,80.18,83.129,137.33,153.47,138.82,118.65,101.54,112.35,121.19,100.81,98.962,104.98,104.21,101.64,99.987,99.767,85.207,74.062,62.743,61.858,57.019,42.912
157.58,247.87,86.676,99.248,117.65,33.784,0,35.588,101.42,76.558,77.423,29.164,35.86,30.556,111.98,32.244,74.887,46.649,46.158,61.826,106.9,64.311,110.81,66.871,88.183,67.586,96.698,87.193,86.036,99.663,87.661,106.91,108.22,89.751,111.96,117.92,120.32,99.279,104.86,99.428,98.873,96.842,91.391,88.006,85.081,67.672,72.922,83.276,7.926,7.926,9.136,24.812,1.323,24.812,25.584,28.508,28.724,31.088,35.128,65.128,72.873,61.048,45.061,44.953,44.794,50.611,63.381,76.126,80.536,80.716,82.726,85.486,88.895,143.36,159.5,144.85,124.67,107.31,118.11,126.95,106.57,104.73,110.91,109.98,107.41,105.75,105.53,90.973,79.828,61.476,60.001,51.936,15.136
147.52,239.33,106.02,91.866,109.11,13.144,35.588,0,108.79,115.84,116.7,3.782,5.456,4.13,109.62,4.552,97.986,88.558,87.749,85.663,99.521,86.378,103.43,91.76,88.125,101.1,90.748,81.243,96.148,93.713,92.481,100.96,102.27,87.286,103.59,109.07,111.47,106.65,102.5,92.046,91.491,89.46,101.65,101.5,104.42,101.87,96.021,84.753,30.296,9.868,8.658,8.658,30.296,2.694,2.887,3.618,3.672,4.263,5.273,104.41,112.15,108.49,91.813,86.544,86.703,90.703,88.27,86.238,85.356,85.536,87.546,83.021,84.004,133.3,149.44,134.79,114.62,101.36,110.47,118.42,99.191,97.346,102.06,101.6,101.46,99.803,99.583,85.023,79.77,83.543,83.838,85.451,44.716
128.39,189.58,59.641,61.538,72.797,105.54,101.42,108.79,0,85.713,86.578,91.518,107.2,92.718,78.603,88.918,70.695,80.257,80.084,78.947,67.22,79.662,70.392,95.16,78.119,94.385,82.084,74.402,100.68,78.097,97.015,85.342,86.652,99.105,90.421,95.244,97.639,0.428,71.483,61.646,61.313,51.535,72.071,55.121,58.046,70.043,68.73,62.188,95.216,97.596,94.571,94.328,94.804,95.318,94.353,90.698,90.428,87.473,82.423,74.283,82.028,83.763,79.034,78.879,78.402,79,91.67,90.772,89.89,90.07,92.08,94.84,99.479,114.17,130.31,115.67,95.49,76.726,68.416,68.669,66.152,65.045,89.154,88.436,85.842,84.187,83.967,76.359,69.764,76.827,77.122,78.735,113.24
136.15,219.31,88.406,72.734,89.092,95.367,76.558,115.84,85.713,0,1.647,98.569,114.25,99.769,88.832,95.969,82.579,71.995,71.186,75.48,80.317,76.195,84.227,80.115,77.942,89.986,80.697,71.192,86.097,83.662,82.43,90.907,92.217,79.098,91.943,97.428,99.823,83.573,81.712,72.842,72.509,71.832,79.617,83.886,86.811,91.814,80.614,69.346,70.355,87.258,84.233,84.152,69.943,102.37,101.4,97.749,97.479,94.524,89.474,2.286,0.737,88.67,75.25,69.981,70.14,74.14,76.625,76.187,75.305,75.485,77.495,74.833,75.816,121.93,138.06,123.42,103.24,91.307,92.563,98.397,79.987,78.142,90.413,89.958,91.407,89.752,89.532,74.972,69.587,73.36,73.655,74.336,88.38
