0,215.32,113.05,99.142,88.416,108.39,114.16,111.13,123.25,101.08,101.95,93.862,109.54,95.062,122.62,91.262,98.167,86.205,85.714,97.008,100.22,96.543,101.92,92.236,83.198,118.9,72.447,67.478,85.911,64.984,78.572,67.533,68.667,77.95,69.77,77.169,79.564,121.11,115.5,99.106,99.217,99.188,115.14,113.58,111.46,92.195,96.202,84.138,109.61,100.29,97.26,97.179,107.55,97.662,96.697,93.042,92.772,89.817,84.767,89.651,97.396,83.963,100.31,84.509,84.35,100.67,88.746,76.001,71.591,71.627,72.029,73.685,89.102,2.844,5.476,2.546,84.518,69.571,80.376,94.401,97.677,98.046,72.96,67.785,66.533,66.202,66.158,66.722,74.843,93.708,95.183,103.25,127.63
215.32,0,191.59,188.43,213.82,242.1,247.87,242.39,189.58,219.31,220.18,225.12,240.8,226.32,196.43,222.52,205.92,216.8,216.3,214.73,201.75,214.27,204.19,225.05,200.92,236.62,194.83,191.1,218.74,183.89,211.4,185.64,186.69,209.28,179.31,180.92,183.32,187.44,189.31,198.52,188.36,186.35,184.45,185.12,190,203.64,203.96,191.04,243.31,233.99,230.97,230.89,241.25,228.92,227.95,224.3,224.03,221.07,216.02,207.88,215.63,217.36,215.21,215.1,214.94,220.45,221.56,208.83,204.42,204.45,204.85,205.01,204.46,201.1,217.24,202.59,182.41,198.4,204.2,24.183,199.95,199.58,176.71,177.33,183.89,184.22,184.26,189.11,192.57,211.43,212.91,220.97,261.34
113.05,191.59,0,52.325,69.927,97.669,86.676,113.85,59.641,94.031,94.896,96.58,112.26,97.78,62.76,93.98,76.345,72.362,71.871,90.854,59.836,90.389,63.746,88.338,77.044,112.74,80.863,73.108,92.209,76.876,88.542,84.121,85.431,90.492,89.491,95.367,97.762,57.501,55.64,52.361,57.475,59.756,61.483,88.882,0.319,79.63,74.38,63.112,80.473,89.56,86.535,86.454,80.061,100.38,99.415,95.76,95.49,92.535,87.485,82.601,90.346,88.289,70.774,70.666,70.507,76.324,84.848,82.299,81.417,81.597,83.607,86.227,87.789,98.834,114.97,100.32,97.154,76.837,70.426,70.679,59.506,57.661,88.352,87.506,84.621,82.966,82.746,75.138,68.689,87.554,89.029,97.094,98.498
99.142,188.43,52.325,0,70.467,93.482,99.248,98.178,61.757,75.834,76.699,80.908,96.588,82.108,68.598,78.308,63.879,68.175,67.684,89.712,70.058,89.247,72.492,86.504,75.902,111.6,76.635,70.154,97.432,68.436,94.557,70.985,72.119,87.498,66.598,68.208,70.603,59.617,61.478,64.757,64.64,51.317,55.116,47.805,50.73,60.164,61.914,61.97,94.693,85.373,82.348,82.267,92.633,84.708,83.743,80.088,79.818,76.863,71.813,64.404,72.149,72.617,66.587,66.479,66.32,72.137,83.014,87.522,87.504,87.612,88.45,83.233,82.25,84.922,101.06,86.412,72.258,70.027,63.544,67.519,68.252,67.883,63.999,64.613,69.985,69.654,69.61,70.91,67.547,86.412,87.887,95.952,112.72
88.416,213.82,69.927,70.467,0,111.88,117.65,112.17,72.797,89.092,89.957,94.897,110.58,96.097,79.638,92.297,77.137,86.575,86.084,91.462,92.84,90.997,96.012,98.443,77.652,113.35,68.335,64.878,92.238,57.396,84.899,59.945,61.079,81.793,55.507,58.146,60.541,70.657,72.518,87.485,70.242,62.213,66.084,65.407,68.332,73.422,75.172,70.43,113.09,103.77,100.75,100.67,111.03,98.697,97.732,94.077,93.807,90.852,85.802,77.662,85.407,87.142,84.987,84.879,84.72,90.229,94.953,82.328,77.918,77.954,78.356,77.528,76.405,74.196,90.336,75.686,59.635,75.541,77.702,92.903,91.772,90.665,53.937,53.522,58.945,58.614,58.57,62.61,69.297,88.162,89.637,97.702,131.12
108.39,242.1,97.669,93.482,111.88,0,33.784,13.144,105.54,112.24,113.11,9.932,13.28,10.628,108.66,11.472,99.03,60.842,60.033,114.76,101.14,114.3,105.05,73.001,100.95,136.65,100.63,91.126,87.068,103.6,86.929,110.84,112.15,84.445,116.19,119.14,121.54,103.4,101.54,93.662,93.107,91.076,96.554,95.099,96.074,99.964,97.065,93.309,28.492,8.966,7.756,2.243,28.492,7.756,8.142,9.604,9.712,10.894,12.914,100.81,108.56,102.17,58.519,58.828,58.987,61.849,69.511,77.158,79.804,79.984,81.994,80.18,83.129,94.174,110.31,95.664,112.86,111.24,119.03,121.19,100.81,98.962,115.47,114.2,111.34,109.69,109.47,94.906,92.599,111.46,112.94,121,42.912
114.16,247.87,86.676,99.248,117.65,33.784,0,35.588,101.42,82.183,83.048,29.164,35.86,30.556,111.98,32.244,80.119,46.649,46.158,117.56,106.9,117.09,110.81,66.871,103.75,139.45,106.4,96.892,86.036,109.36,87.661,116.61,117.92,89.751,122.12,125.07,127.47,99.279,104.86,99.428,98.873,96.842,91.391,88.006,85.081,73.297,78.154,89.422,7.926,7.926,9.136,24.812,1.323,24.812,25.584,28.508,28.724,31.088,35.128,70.753,78.498,66.673,45.061,44.953,44.794,50.611,63.381,76.126,80.536,80.716,82.726,85.486,88.895,99.94,116.08,101.43,118.62,117.01,124.96,126.95,106.57,104.73,121.23,120.13,117.11,115.45,115.23,100.67,95.392,114.26,115.73,123.8,15.136
111.13,242.39,113.85,98.178,112.17,13.144,35.588,0,108.79,141.26,142.13,3.782,5.456,4.13,111.91,4.552,110.39,106.89,106.09,121.18,105.76,120.72,109.67,111.53,107.37,143.07,110,100.49,115.4,111.77,111.73,115.06,116.2,89.149,113.29,115.23,117.62,106.65,104.79,98.286,97.953,97.276,102.69,109.33,112.25,127.29,108.43,97.159,30.296,9.868,8.658,8.658,30.296,2.694,2.887,3.618,3.672,4.263,5.273,129.83,137.58,133.91,111.7,104.88,105.04,110.59,108.03,105.49,104.6,104.78,106.79,84.884,85.867,96.912,113.05,98.402,111.49,113.66,115.06,121.47,105.43,103.59,111.76,111.3,114.06,113.73,113.69,104.27,99.018,117.88,119.36,127.42,44.716
123.25,189.58,59.641,61.757,72.797,105.54,101.42,108.79,0,85.713,86.578,91.518,107.2,92.718,79.244,88.918,70.695,80.257,80.084,92.148,67.22,91.683,70.392,96.811,78.338,114.04,82.084,74.402,100.68,78.097,97.015,85.342,86.652,99.105,90.421,95.244,97.639,0.428,72.124,62.287,61.532,51.535,72.712,55.121,58.046,70.043,68.73,62.188,95.216,97.596,94.571,94.328,94.804,95.318,94.353,90.698,90.428,87.473,82.423,74.283,82.028,83.763,79.203,78.879,78.402,84.753,93.321,90.772,89.89,90.07,92.08,94.84,99.479,109.03,125.17,110.52,95.49,76.726,68.416,68.669,66.152,65.045,89.154,88.436,85.842,84.187,83.967,76.359,69.983,88.848,90.323,98.388,113.24
101.08,219.31,94.031,75.834,89.092,112.24,82.183,141.26,85.713,0,1.647,123.99,139.67,125.19,88.832,121.39,93.829,90.332,89.523,104.62,83.417,104.16,86.687,94.962,90.81,126.51,93.433,83.928,98.833,95.202,95.166,102.45,103.76,79.098,99.98,101.75,104.15,83.573,81.712,75.942,75.609,77.457,79.617,89.511,92.436,117.24,91.864,80.596,75.98,104.13,101.11,101.03,75.568,127.79,126.83,123.17,122.9,119.95,114.9,2.286,0.737,114.09,95.136,88.318,88.477,94.026,91.472,88.923,88.041,88.221,90.231,74.833,75.816,86.861,103,88.351,100.4,97.099,93.916,98.397,82.447,81.242,98.45,97.995,102.95,101.29,101.07,87.708,82.455,101.32,102.8,110.86,94.005
101.95,220.18,94.896,76.699,89.957,113.11,83.048,142.13,86.578,1.647,0,124.86,140.54,126.06,89.697,122.26,94.694,91.197,90.388,105.48,84.282,105.02,87.552,95.827,91.675,127.38,94.298,84.793,99.698,96.067,96.031,103.31,104.62,79.963,100.84,102.62,105.01,84.438,82.577,76.807,76.474,78.322,80.482,90.376,93.301,118.1,92.729,81.461,76.845,105,101.97,101.89,76.433,128.66,127.69,124.04,123.77,120.81,115.76,2.459,0.91,114.96,96.001,89.183,89.342,94.891,92.337,89.788,88.906,89.086,91.096,75.698,76.681,87.726,103.87,89.216,101.27,97.964,94.781,99.262,83.312,82.107,99.315,98.86,103.81,102.16,101.94,88.573,83.32,102.19,103.66,111.72,94.87
93.862,225.12,96.58,80.908,94.897,9.932,29.164,3.782,91.518,123.99,124.86,0,3.464,0.676,94.637,1.098,93.122,89.625,88.816,103.91,88.491,103.45,92.401,94.255,90.103,125.8,92.726,83.221,98.126,94.495,94.459,97.792,98.926,71.879,96.017,97.959,100.35,89.378,87.517,81.016,80.683,80.006,85.422,92.06,94.985,110.02,91.157,79.889,23.872,6.656,5.446,5.446,23.872,1.088,0.895,0.164,0.218,0.809,1.819,112.56,120.31,116.64,94.429,87.611,87.77,93.319,90.765,88.216,87.334,87.514,89.524,67.614,68.597,79.642,95.782,81.132,94.219,96.392,97.791,104.2,88.161,86.316,94.487,94.032,96.792,96.461,96.417,87.001,81.748,100.61,102.09,110.15,38.292
109.54,240.8,112.26,96.588,110.58,13.28,35.86,5.456,107.2,139.67,140.54,3.464,0,3.812,110.32,4.234,108.8,105.3,104.5,119.59,104.17,119.13,108.08,109.94,105.78,141.48,108.41,98.901,113.81,110.18,110.14,113.47,114.61,87.559,111.7,113.64,116.03,105.06,103.2,96.696,96.363,95.686,101.1,107.74,110.66,125.7,106.84,95.569,30.568,10.004,8.794,8.794,30.568,2.762,2.569,3.3,3.354,3.945,4.955,128.24,135.99,132.32,110.11,103.29,103.45,109,106.44,103.9,103.01,103.19,105.2,83.294,84.277,95.322,111.46,96.812,109.9,112.07,113.47,119.88,103.84,102,110.17,109.71,112.47,112.14,112.1,102.68,97.428,116.29,117.77,125.83,44.988
95.062,226.32,97.78,82.108,96.097,10.628,30.556,4.13,92.718,125.19,126.06,0.676,3.812,0,95.837,1.338,94.322,90.825,90.016,105.11,89.691,104.65,93.601,95.455,91.303,127,93.926,84.421,99.326,95.695,95.659,98.992,100.13,73.079,97.217,99.159,101.55,90.578,88.717,82.216,81.883,81.206,86.622,93.26,96.185,111.22,92.357,81.089,25.264,7.352,6.142,6.142,25.264,1.436,1.243,0.512,0.458,1.049,2.059,113.76,121.51,117.84,95.629,88.811,88.97,94.519,91.965,89.416,88.534,88.714,90.724,68.814,69.797,80.842,96.982,82.332,95.419,97.592,98.991,105.4,89.361,87.516,95.687,95.232,97.992,97.661,97.617,88.201,82.948,101.81,103.29,111.35,39.684
122.62,196.42,62.76,68.598,79.638,108.66,111.98,111.91,79.244,88.832,89.697,94.637,110.32,95.837,0,92.037,76.877,83.376,83.203,98.989,74.061,98.524,77.233,102.26,85.179,120.88,88.925,81.243,110.67,84.696,106.47,91.941,93.251,106.73,90.077,91.687,94.082,77.104,1.424,72.85,68.373,58.376,72.109,58.24,61.165,73.162,74.912,69.029,105.78,100.72,97.69,97.447,105.37,98.437,97.472,93.817,93.547,90.592,85.542,77.402,85.147,86.882,82.322,81.998,81.521,87.872,98.77,100.76,99.35,99.53,101.54,102.47,105.24,108.4,124.54,109.89,95.737,80.462,73.979,75.51,72.993,71.886,87.478,88.092,92.434,90.786,90.566,83.2,76.824,95.689,97.164,105.23,123.8
91.262,222.52,93.98,78.308,92.297,11.472,32.244,4.552,88.918,121.39,122.26,1.098,4.234,1.338,92.037,0,90.522,87.025,86.216,101.31,85.891,100.85,89.801,91.655,87.503,123.2,90.126,80.621,95.526,91.895,91.859,95.192,96.326,69.279,93.417,95.359,97.754,86.778,84.917,78.416,78.083,77.406,82.822,89.46,92.385,107.42,88.557,77.289,26.952,8.196,6.986,6.986,26.952,1.858,1.665,0.934,0.88,0.289,1.299,109.96,117.71,114.04,91.829,85.011,85.17,90.719,88.165,85.616,84.734,84.914,86.924,65.014,65.997,77.042,93.182,78.532,91.619,93.792,95.191,101.6,85.561,83.716,91.887,91.432,94.192,93.861,93.817,84.401,79.148,98.013,99.488,107.55,41.372
